sentiment,sentence,lang
neutral,"Plus tôt aujourd' hui , le rival finlandais de Geberit, Ontor OYJ , a réduit ses prévisions de croissance des ventes à 6 pct , contre 10 pct , en accusant l' Allemagne et les États-Unis de conditions difficiles , ainsi que de facteurs monétaires .",fr
neutral,L'invention porte le numéro de publication internationale des brevets .,fr
neutral,"Blyk lance son premier marché au Royaume-Uni à la mi-2007 , avec d' autres marchés à suivre .",fr
negative,Les livres Petrofac coûtent 30 millions de livres supplémentaires pour les retards dans le terminal de gaz de Shetland,fr
neutral,"La société suédoise de conseil en ingénierie Etteplan va créer une unité dans la ville de Borl+ñnge , à la fin du mois mars-avril 2008 .",fr
positive,"L' accord a été signé avec Biohit Healthcare Ltd , la filiale britannique de Biohit Oyj , une société publique finlandaise qui développe , fabrique et commercialise des produits de manutention liquide et des systèmes de diagnostic.",fr
positive,Poyry Energy de Finlande a remporté un contrat pour conseiller les constructeurs d'une nouvelle centrale de cogénération dans la deuxième plus grande ville de Kaunas en Lituanie et pour superviser le processus de construction.,fr
negative,"@Dlerch LOL! $FMCN de retour en dessous de 17$, darn ces shorts! Pas de chit Sherlock!",fr
neutral,La valeur totale des livraisons s'élève à environ 65 millions d'euros.,fr
positive,"En outre, BMO venait de lancer $incy avec un rendement supérieur hier, tandis que plusieurs autres entreprises ont toutes réitéré les cotes d'achat.",fr
neutral,La construction d ' infrastructures nordiques est l ' un de nos domaines de croissance stratégique.,fr
neutral,Ces opérations d' actions s' inscrivent dans la stratégie de la société de renoncer à des actifs qui ne font pas partie de son activité principale .,fr
neutral,"Les ventes nettes ont diminué , passant de 109 millions d' euros à 91,6 millions d' euros au cours de la période correspondante en 2005 .",fr
neutral,"CompaniesandMarkets.com fournit un large éventail de rapports de recherche , de statistiques de l' industrie et de veille concurrentielle sur le secteur industriel .",fr
neutral,"Technopolis a des opérations finlandaises à Oulu , Vantaa , Espoo , Lappeenranta , Jyvaskyla et Tampere et se prépare également à étendre ses opérations à la Russie .",fr
positive,"EPS provenant d' opérations en cours est arrivé à 0.30 eur , en hausse par rapport à 0,17 .",fr
positive,"Lorsqu' elle sera ouverte l' année prochaine , elle sera la plus grande installation au monde pour produire du carburant diesel à partir de matières premières renouvelables telles que l' huile de palme et les graisses animales .",fr
negative,"Les stocks européens planent près de 3 semaines de baisse, Dialog et BHP",fr
neutral,La valeur de l'opération est estimée entre 25 et 50 millions de SEK.,fr
positive,"La société a déclaré que ses investissements dans les nouveaux marchés ont entraîné une augmentation des ventes en Suède , en Pologne , en Russie et en Lituanie .",fr
negative,"Le bénéfice d' exploitation s' est établi à -0,1 million d' euros , en baisse par rapport à 1,3 million d' euros .",fr
negative,"Dans le cadre des mesures de réorganisation qui auront lieu au printemps 2006 , Tamglass Finton entamera des négociations sur le personnel qui toucheront l' ensemble de son personnel de 33 personnes .",fr
neutral,La production des contrats s'élève à 72 MWe .,fr
neutral,"Comme la capacité a été réduite avec 1,4 % , le facteur de charge des passagers a baissé de 7,8 points de pourcentage .",fr
positive,$YELP C'est vert et tant de shorts sont grillés !,fr
negative,"Au cours des trois premiers trimestres de 2008 , les ventes de la Baltique de YIT se sont élevées à 106,2 millions d' euros , soit une baisse de 29 % par an .",fr
neutral,"Le nouveau tunnel ferroviaire de Kroksberg sera construit sur un nouveau tronçon de voie entre Harnosand et Veda, faisant partie de la ligne qui suit la côte du golfe de Botnie.",fr
negative,VIVUS $VVUS ours raid en vigueur. Stock en baisse 12%,fr
neutral,"Erkki Jarvinen , président de Rautakirja et le chef de la division commerciale de Sanoma , quittera ses tâches actuelles au printemps 2009 pour une position similaire en dehors du groupe Sanoma .",fr
positive,"Triangle quotidien rouge sur $SHOR,...Évoluer en position longue http://stks.co/r82S",fr
neutral,"ADP News - 13 février 2009 - Le détaillant finlandais Kesko Oyj HEL : KESBV a déclaré aujourd'hui son chiffre d'affaires total , hors TVA , s'est établi à 661,3 millions EUR 853,1 millions USD en janvier 2009 , en baisse de 15,2 % sur un an",fr
neutral,Fortum envisage maintenant de participer à des projets d'énergie nucléaire en dehors de la Finlande.,fr
positive,"L' entreprise commune 50-50 , appelée Nokia Siemens Networks , sera composée du groupe d' activité réseau de Nokia et des opérations liées aux transporteurs de Siemens , créant des synergies estimées à 1,5 milliard d' euros ( 1,9 milliard de dollars ) d' ici 2010 , a déclaré Nokia .",fr
neutral,"La société opère par l'intermédiaire de quatre divisions principales : l'emballage de consommation ; les papiers de bureau ; les papiers de spécialité , ainsi que la pâte à papier et l'énergie de marché .",fr
neutral,"zip , '' experts averti mardi .",fr
positive,Les actionnaires de Tesco sont de retour ITV à la tête du président,fr
neutral,"Les abonnés de China Unicom , le deuxième plus grand opérateur de téléphonie mobile du pays après China Mobile , devraient publier des photos , des vidéos et un blog sur Internet via des téléphones mobiles à partir de mars 2008 .",fr
neutral,"Actuellement , les surtaxes trimestrielles appliquées diffèrent sensiblement des prix réels du marché .",fr
positive,"$KNDI Break que HOD sur le volume, et nous avons une belle consolidation terminée pour une autre course.",fr
neutral,"Les parties ont également convenu que L+ñnnen Tehtaat a le droit de vendre les actions restantes de Suomen Rehu à Hankkija-Maatalous 15 mois après l' achat de la participation majoritaire , au plus tôt .",fr
neutral,"4 ) Nom complet de l' actionnaire : Otto Henrik Bernhard Nyberg 5 ) Informations complémentaires : Le montant des actions désormais transférées correspond à 5,68 % du nombre total d' actions d' Aspo Plc. .",fr
neutral,L'UNC Charlotte déploierait également le connecteur SSH Tectia pour permettre une connectivité d'application sécurisée.,fr
neutral,Le Chili est également un marché important pour les entreprises de machines forestières.,fr
positive,"Les développeurs de ce projet prévoient qu' une fois terminé en avril 2009 , Skanssi attirera environ 4,5 millions de visiteurs par an .",fr
negative,"La perte d' exploitation s' est élevée à 0,8 million d' euros , contre un bénéfice de 3,9 millions d' euros un an plus tôt .",fr
neutral,"Les services de données mobiles les plus populaires sont l'email , le surf sur Internet , ainsi que les nouvelles et les services météorologiques .",fr
neutral,"Les télécommunications ont une limite d' investissement à l' étranger de 74 % , mais il semble que le SAV mobile ne le fasse pas , ce qui signifie que Tecnomen peut récupérer jusqu' à 96,6 % .",fr
negative,18 mars 2010 Une fuite dans l'étang de gypse a été détectée aujourd'hui à la mine Talvivaara.,fr
neutral,"Suite à l' augmentation, la société +EUR TM s totalise 5,5 mln lei roumain 1,98 mln-1,56 mln euro .",fr
neutral,Le rayonnement et aujourd'hui est un expert de la maison de service complet dans les questions de radiation et de sûreté nucléaire .,fr
negative,Tesla Motors rappelle 2 700 modèles de VUS X $TSLA https://t.co/xDGrAExkKz,fr
positive,"Le fabricant finlandais d' emballages flexibles Suominen Corporation rapporte des ventes nettes de 54,5 millions d' euros au premier trimestre 2008 , contre 54,3 millions d' euros l' année précédente .",fr
neutral,"New Delhi , le 12 février -- Korteniemi Anneli , Helokunnas Tuija , Peltola Marjo , Keskinen Jukka , Salminen Jussi , Tusa Kia et Janhonen Risto de Nokia Telecommunications Oy , Espoo , Finlande ont développé un dispositif de réglage de câble .",fr
positive,"$amzn 4 période RSI est en baisse à 20, juste lire Connors livre sur les stratégies de trading",fr
neutral,"La part de marché de Koff sur le volume du marché était de 23,4 % , celle de Karhu de 21,4 %.",fr
neutral,"PGE Belchatow gère la centrale électrique à charbon de 4.44 GW Belchatow, et Fortum a l'intention de lancer un projet de démonstration de CCS conjointement avec Teollisuuden Voima Oyj ( TVO ) - une autre utilitaire finlandaise - dans leur installation à charbon de 565 MW Meri-Pori.",fr
neutral,Le conseil d' administration a été autorisé à se prononcer sur d' autres modalités de l' émission d' actions .,fr
positive,"Le revenu net de l' assurance-vie est passé de 14,0 millions d' euros à 16,5 millions d' euros et le revenu net de l' assurance-vie à 22,6 millions d' euros à 15,2 millions d' euros en 2009 .",fr
negative,Noël peut-il sauver le plc de Sainsbury et Tesco plc ?,fr
neutral,"En 2007 , le chiffre d' affaires net du Groupe s' est élevé à 42 millions d' euros et comptait environ 1 445 salariés .",fr
neutral,"Le programme comprenait des améliorations opérationnelles et des réductions de personnel, principalement aux Pays-Bas.",fr
positive,`` Notre client a été satisfait de Basware Invoice Automation solution et étend la mise en œuvre à de nouvelles géographies.,fr
positive,La croissance des ventes nettes s'est poursuivie favorablement au Moyen-Orient et en Afrique et en Asie-Pacifique.,fr
neutral,"La société proposera un dividende de 0 ,12 EUR par action pour 2008 .",fr
positive,$AMCN poussant les hauts,fr
positive,"Les bénéfices d' exploitation et les ventes nettes pour la période de 12 mois ont augmenté , respectivement de 10,5 millions d' euros et de 28 .8 millions d' euros , par rapport à l' exercice 2004 .",fr
positive,"Les principaux actionnaires du fournisseur finlandais de services informatiques TietoEnator Oyj ont rejeté vendredi une offre hostile de 1,08 milliard EUR de 1,67 milliard de dollars de buyout shop Nordic Capital , donnant une nouvelle vie à une éventuelle contre-offre de Blackstone Group LP et de Norwegian telecom Telenor ASA .",fr
neutral,"La perte d' exploitation s' est élevée à 0,3 million d' euros , en baisse par rapport au bénéfice de 5,1 millions d' euros enregistré au premier semestre 2009 .",fr
neutral,"Actuellement , la société utilise huit empileurs de portée similaires et quatre gestionnaires de conteneurs vides par Konecranes .",fr
negative,$AAPL veut plus faible. les vagues s'amenuisent sur les 2 min,fr
neutral,L'usine de production d'éthanol et d'énergie prévue peut fonctionner en corrélation avec une unité de traitement des déchets ou une usine de papier.,fr
neutral,Les activités bancaires de base se sont poursuivies de façon normale .,fr
neutral,Raisio est le site des principales usines de production ainsi que le siège de l'entreprise.,fr
positive,Tesco vend Blinkbox et service haut débit à TalkTalk,fr
neutral,"En Suisse , Teleste est depuis longtemps un fournisseur établi de produits et ses clients principaux incluent les opérateurs de câbles et de fibres à la maison ( FTTH ) .",fr
neutral,La part d'Ahlstrom est cotée sur le NASDAQ OMX Helsinki .,fr
neutral,"Le corps composite est recouvert d'une couche de revêtement dure produite par pulvérisation thermique, et le revêtement est moulu. ''",fr
negative,"- La demande de produits de cheminée a été plus faible que prévu, en particulier en Allemagne.",fr
neutral,"Les ventes nettes du principal secteur d' activité de Kyro , Glaston Technologies , un fabricant de machines de traitement du verre , ont diminué , passant de 164,1 millions d' euros en janvier-septembre 2005 à 161,5 millions d' euros .",fr
neutral,Les ventes ont diminué à l'étranger mais ont augmenté en Finlande .,fr
neutral,Fiskars va entreprendre des projets communautaires dans tout le Royaume-Uni et ils sont également à la recherche de volontaires locaux qui sont intéressés à aider avec les projets de restauration sélectionnés.,fr
neutral,Elcoteq SE Annonce de bourse 4 février 2009 à 10 heures ( EET ) Elcoteq publiera son bulletin des états financiers 2008 le mercredi 11 février à 9 heures ( EET ) .,fr
positive,Nasdaq se met en place pour la partie II de la pause via @AllStarCharts http://stks.co/15Nv $GOOG $AMZN $QCOM,fr
positive,"L' objectif est une amélioration annuelle du bénéfice opérationnel de Ruukki Construction de plus de 3 millions d' euros 4,1 millions de dollars à compter de 2009 .",fr
neutral,"Notre expertise approfondie s'étend aux domaines de l' énergie , de l' industrie , de la mobilité urbaine et de l' eau et de l' environnement .",fr
positive,"Le marché de l'immobilier au Royaume-Uni s'est stabilisé après la baisse du Brexit, affirme M. Persimmon",fr
neutral,Ponsse divisera son réseau de services de vente et d'entretien en six zones géographiques .,fr
positive,"Après l' opération , Alma Media a porté sa participation dans Talentum à 30,65 % des actions et quelque 31,12 % des droits de vote .",fr
neutral,Le groupe Pharmaceuticals Orion Corp a fait état d'une baisse de ses gains du troisième trimestre qui ont été touchés par des dépenses plus importantes en R-D et en marketing.,fr
negative,"Dans le commerce des produits alimentaires , les ventes se sont élevées à 320 millions d' euros , soit une baisse de 1,1 % .",fr
positive,Pourquoi j'achèterais ARM Holdings plc et BHP Billiton plc aujourd'hui,fr
positive,$AAPL http://stks.co/1LDx Effacer cette ligne de tendance descendante / zone d'achat maintenant,fr
positive,Novartis achète les droits restants au traitement GSK dans une transaction allant jusqu'à 1 milliard de dollars,fr
neutral,"C'est même un peu plus haut que les multiples de Yara sur lui-même, a déclaré un analyste à Helsinki.",fr
neutral,"Teollisuuden Voima Oyj , l'utilitaire finlandais connu sous le nom de TVO , a dit avoir présélectionné Mitsubishi Heavy s modèle EU-APWR avec les réacteurs d'Areva , Toshiba Corp. , GE Hitachi Nuclear Energy et Korea Hydro & Nuclear Power Co. .",fr
positive,Lifetree a été fondée en 2000 et ses revenus ont augmenté en moyenne de 40 % avec des marges à la fin des années 30 .,fr
neutral,Les actions souscrites pourront faire l' objet d' un échange le lendemain de l' enregistrement .,fr
positive,Handelsbanken s' est toutefois classée cette fois-ci devant les banques coopératives locales et Aktia en matière de fidélité à la clientèle .,fr
neutral,"L' une des possibilités serait d' amener toute la transformation de viande de la Baltique à Rakvere , comme la transformation a été concentrée à l' unité d' emballage de viande de Vantaa en Finlande , a écrit le journal .",fr
negative,"Les ventes nettes du principal secteur d' activité de Kyro , Glaston Technologies , un fabricant de machines de traitement du verre , ont diminué , passant de 164,1 millions d' euros en janvier-septembre 2005 à 161,5 millions d' euros .",fr
positive,@Renatta @Fr0van @kjepeneter @RPTL Strong close 4 $PLNR à venir,fr
neutral,"Cette action fait suite aux négociations sur le personnel concernant Elcoteq SE , la branche finlandaise , Elcoteq Finland Oy et Elcoteq Design Center Oy .",fr
neutral,"`` Peu de mauvaises conditions de neige dans presque tous les marchés ont affecté notre premier trimestre de résultat ', a déclaré le chef de l'exécutif Roger Talermo.",fr
neutral,"Actuellement, il exploite une flotte de huit transporteurs , ainsi que neuf pousseurs et barges .",fr
negative,"Le bénéfice avant impôts de la société est tombé à 21,1 millions d' euros au troisième trimestre 2008 , contre 35,8 millions d' euros au cours de la période correspondante de 2007 .",fr
positive,Ça doit être la pression sur le stock. Je suis toujours en colère contre $AAPL.,fr
neutral,La structure du capital de Solidium pourrait être complétée par d' autres instruments financiers à l' avenir .,fr
neutral,L' opération devrait être financée par un prêt de marché de 40 millions d' euros accordé par la Standard Chartered Bank Hong Kong .,fr
neutral,"Jon Risfelt a précédemment occupé des postes de direction opérationnels à Europolitan , Ericsson , SAS , les divisions cartes American Express et voyages , ainsi que Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) et Gambro Renal Products ( CEO ) .",fr
neutral,Hobby Hall a diminué de 26 pct en raison de la mise en place d'un nouveau système d'information qui impliquait un changement dans le principal des ventes d'affichage .,fr
negative,@mugatushair Maintenant il est temps de raccourcir $TSLA,fr
negative,"Au premier trimestre de 2009 , le revenu net d' intérêt de la Banque de +àland s' est affaibli de 10 % à 9,1 millions d' euros .",fr
neutral,Le contrat prévoit la remise en état des salles de bains de 189 unités ainsi que la remise en service de leurs conduites d'eau et d'égout.,fr
neutral,"La durée totale du projet est de trois ans et est évaluée à environ 11,5 millions d'euros.",fr
neutral,La superficie totale de l'agrandissement de l'usine est de 29 000 mètres carrés.,fr
neutral,`` Les tissus imprimés et l'expertise en conception connexe ont toujours été au cœur de l'entreprise et de la marque de Marimekko.,fr
positive,"$DNN en a ramassé, comme ça en 2014",fr
positive,"En janvier-septembre 2010 , le bénéfice net de Fiskars a augmenté de 14 % sur un an pour atteindre 65,4 millions d' euros et les ventes nettes à 525,3 millions d' euros , contre 487,7 millions d' euros .",fr
neutral,"La trésorerie de fin d' exercice et les équivalents de trésorerie s' élevaient à 6 millions d' euros , contre 10 millions d' euros l' année précédente .",fr
neutral,"Tulikivi fabrique des cheminées de chauffage, de soapstone et de céramique, ainsi que des produits en pierre naturelle et de céramique utilitaire.",fr
neutral,"`` Nous avons un groupe de 120 bénévoles composé d'employés de Digicel qui géreront la distribution ... Au cours de la semaine prochaine, ils distribueront les 19 000 tentes à plus de 150 organisations, '' Digicel Haïti PDG Maarten Boute a déclaré.",fr
negative,"En Finlande , Sampo Bank , qui fait maintenant partie du groupe Danske Bank , mettra à pied le personnel des fonctions administratives et de soutien .",fr
neutral,"Les résultats sous-jacents de TeliaSonera comprenaient cependant 457 mln skr dans des résultats positifs uniques , d' où l' EBITDA sous-jacent ajusté s' élève en réalité à 7,309 bln skr , nettement en dessous des attentes , ont déclaré les analystes .",fr
positive,$HCP Venez à la fête et achetez ce -gonna donner des gains solides et un dividende $$$$$$,fr
neutral,Les téléphones sont ciblés à la première fois les utilisateurs sur les marchés de croissance .,fr
positive,Les revenus en même temps ont augmenté de 14 pour cent à 43 millions d'euro .,fr
positive,Drugmaker Shire acheter Baxalta pour 32 milliards de dollars après 6 mois de poursuite,fr
positive,"Les ventes nettes de l' année entière devraient augmenter d' environ 10 % , a déclaré la société .",fr
negative,"Le resserrement de la concurrence sur le marché de l' automatisation de la production a affecté les ventes nettes en 2006 , a déclaré Cencorp .",fr
negative,Une enquête menée par Taloustutkimus pour Sampo Life montre que les entreprises sont mal préparées à perdre des membres clés du personnel.,fr
negative,"La société a glissé à une perte d'exploitation de 2,6 millions d'euros sur un bénéfice de 1,3 million d'euros .",fr
positive,$FB Nice buyable intraday dip ici,fr
positive,"@BrooklynBandit: $SIMO Basing nice. Une fermeture de plus de 24.18 est bullish $QQ $SPY $STUDY montre pour une fermeture près de HOD. Actuellement en hausse +3%"" en hausse +5%",fr
positive,"Par le biais de la prise de contrôle , Panostaja élargit encore son secteur d' activité spécialisé dans l' imprimerie numérique , qui comprend depuis lors les filiales Kopijyva Oy et Sokonet Oy .",fr
neutral,"Tous les ferries avaient eu des problèmes juste en dehors de l'archipel de Stockholm, composé de plus de 20 000 îles.",fr
positive,"Selon le député MD Pekka Silvennoinen, l'objectif est de doubler le chiffre d'affaires au cours des trois prochaines années .",fr
neutral,La proposition des actionnaires d'élire M. Hannu Krogerus au Conseil est fondée sur sa longue et inégalée expérience et connaissance de toutes les questions liées à Elcoteq .,fr
neutral,"Le conseil d' administration de la société proposerait un dividende de 1,00 EUR par action pour 2005 .",fr
neutral,Il a dit que les choses seront différentes lorsque les nouvelles centrales nucléaires finlandaises seront mises en service et que les grandes centrales hydroélectriques du nord de l'Europe auront une bonne année.,fr
negative,"La variation de juste valeur des biens d' investissement s' est élevée à 15,8 millions d' euros , contre 22,9 millions d' euros au troisième trimestre de 2009 .",fr
neutral,Marimekko envisage de nouvelles mesures en la matière.,fr
neutral,Pourquoi $TWTR est condamné dans 1 graphique $FB $GOOG https://t.co/MpyLiReQjh https://t.co/nlcZawDoHP,fr
neutral,"N +1 Le groupe paiera 16 , 5 millions d' euros du prix de transaction à la clôture , et le montant restant en 2012 .",fr
neutral,"Vehvilainen , actuellement chef de l'exploitation chez Nokia Siemens Networks , se joindra à Finnair le 5 janvier 2010 et prendra la relève en tant que PDG à compter du 1er février 2010.",fr
neutral,Notre rapport sur les aliments conservés en conserve en Finlande offre un guide complet sur la taille et la forme du marché au niveau national.,fr
positive,"Le taux d' occupation économique du portefeuille immobilier de Sponda s' est élevé à 91,2 % , contre 88,8 % en 2006 .",fr
neutral,"La valeur des contrats est d'environ 3,3 millions d'euros .",fr
positive,"MarchésEn hausse de 2,5% et Baxalta de 6% sur 32 milliards de dollars",fr
neutral,La Banque finlandaise de +àland lancera son compte d' épargne retraite à long terme au début de juin 2010 .,fr
neutral,"ALEXANDRIA , Va. , Nov. 5 -- Risto Konturi de Rajamaki , Finlande , et Jari Ylinen de Hyvinkaa , Finlande , ont développé un système de transport automatisé avec une sélection de transport contrôlée par l'utilisateur .",fr
neutral,"Il ne croit pas , cependant , que HKScan ou Atria vont commencer à utiliser la viande importée comme les consommateurs finlandais préfèrent les produits nationaux .",fr
neutral,`` Nous vendons une entreprise de développement de systèmes d'information aux Finlandais.,fr
neutral,"La société finlandaise Suominen Corporation qui fabrique des lingettes , des nontissés et des emballages souples s' attend à une évolution de la situation du marché afin de réduire les ventes de nontissés et de lingettes humides de Suominen par rapport aux volumes estimés antérieurement .",fr
neutral,RusHydro a un accord pour transférer ses participations dans OESK et les cinq ERC dans la gestion de la confiance d'Inter RAO .,fr
neutral,"Kaleva Kustannus Oy ( business ID 0187274-0 ) a , selon son avis , acquis 4 458 000 actions d' Alma Media le 10 août 2009 .",fr
neutral,"Glaston , dont le siège social est à Tampere , en Finlande , est une entreprise de technologie du verre en croissance et à l'international .",fr
positive,"Mformation et Nokia ont noté qu' ils ont établi des accords d' interopérabilité qui couvrent la gestion commercialement éprouvée , basée sur des normes des appareils mobiles , ainsi que la sécurité des appareils mobiles et la gestion des applications mobiles .",fr
negative,Le rachat n'évolue pas correctement ($CPIX dépense plus comme pricier d'actions). Espérons qu'il se retirera w 6.87 Q2 clôture VWAP,fr
neutral,"La perte annuelle de la société s' est élevée à 18 millions EEK , contre un bénéfice de 7,3 millions EEK en 2008 .",fr
positive,"La dénomination originale Componenta +àm+Ñl , en tant que filiale du groupe finlandais Componenta , a été remplacée par +àm+Ñl Components et la société a connu une croissance de 63 % au premier trimestre 2010 , par rapport au premier trimestre 2009 .",fr
neutral,"HELSINKI AFX - Salcomp , le fabricant de chargeur de téléphone mobile , a déclaré qu'il a nommé Markku Hangasjarvi comme son nouveau PDG , suite à la démission de Mats Eriksson .",fr
positive,"NAVTEQ a une avance de commande dans les systèmes de données cartographiques installés dans les véhicules nord-américains et peut être le leader dans les données de navigation tour à tour offertes par des services tels qu'OnStar en Amérique du Nord , a déclaré l'analyste Phil Magney de Telematics Research Group à Minnetonka , Minn. .",fr
neutral,"Les entreprises évaluées dans le rapport comprennent Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , et Websens .",fr
neutral,Environ 50 pour cent de la flotte ro-ro du monde a plus de 25 ans et doit être mis au rebut pour des raisons environnementales.,fr
positive,"Au premier trimestre de 2010 , le résultat de l' évaluation du marché a été un bénéfice avant impôt de 133 millions d' euros contre une perte de 32 millions d' euros au cours de la même période l' année dernière .",fr
neutral,"Aldata Solution Oyj Stock Exchange Release 11 août 2006 , à 11h00 ALDATA SHARES SUBCRIBÉS POUR LES OPTIONS DE STOCK DE 2003 Un total de 95 000 nouvelles actions d' Aldata Solution Oyj ont été souscrites avec les options de stock de 2003A de la société .",fr
neutral,La Loi sur l' insolvabilité régit le montant de la dette que les emprunteurs sont autorisés à radier .,fr
neutral,L' investissement sera d' une valeur d' environ 100 millions d' euros .,fr
neutral,La société examine actuellement si le projet serait financièrement réalisable .,fr
positive,"Le bénéfice de Lemmink+ñinen pour la période comptable est également passé de -24,5 millions d'euros à 3,1 millions d'euros il y a un an .",fr
neutral,"Le début des négociations , concernant le programme d'efficacité de Glaston , a été annoncé en octobre .",fr
neutral,"La poursuite des opérations signifie la structure après la restructuration du groupe Aspocomp, y compris Aspocomp Oulu et les opérations du siège .",fr
negative,"Les gains par action ( EPS ) se sont élevés à une perte de 0,05 EUR .",fr
neutral,"Les raisons de cette estimation sont notamment l' augmentation des loyers en 2008 et de plusieurs immeubles de bureaux et de détail entièrement loués , qui ont été achevés et ajoutés au portefeuille de biens d' investissement de la société .",fr
neutral,Les actions ont droit à des dividendes et à d' autres droits d' actionnaire dès leur inscription au registre finlandais du commerce .,fr
negative,$NFLX Je dis qu'il est temps de raccourcir à ce stade.,fr
positive,2e augmentation cette année. «@BVHealthcare: $QCOR Questcor augmente le dividende trimestriel en espèces 20 pour cent.. http://stks.co/goan»,fr
neutral,Aviva ferme le siège de Friends Life dans un mouvement d'intégration rapide,fr
neutral,Cette évolution a été déclenchée par la faiblesse de la demande d' équipements forestiers et par l' incertitude de la situation du marché .,fr
neutral,"Toutefois , les commandes reçues au cours de la période considérée ont diminué de 17 % au cours du trimestre par rapport aux 213 millions d' euros enregistrés au deuxième trimestre de 2010 .",fr
neutral,"La Division comprend également des fonctions de vente , de commercialisation et de contrôle conjointes pour ces unités .",fr
neutral,"La livraison d'outotec couvre l'ingénierie, l'approvisionnement et la construction d'une usine de calcination de lit de fluide circulant d'une capacité de 1.600 tonnes d'alumine par jour.",fr
neutral,"En conséquence , l' entreprise mettra temporairement à pied 25 % de l' ensemble du personnel , soit environ 270 personnes dans les usines Kirkkonummi et Nivala .",fr
negative,"Le résultat avant impôts est tombé à près de 14,5 millions d' euros , contre près de 20 millions d' euros au cours de la période comptable précédente .",fr
negative,La majorité du personnel de l' entreprise en Finlande est temporairement mise à pied d' une à six semaines au cours de la période allant de février à juin 2009 .,fr
negative,"La société a déclaré aujourd' hui une perte d' exploitation de 0,1 million d' euros sur les ventes nettes de 4,5 millions d' euros pour le premier trimestre 2008 .",fr
neutral,L'application mobile de réseautage social GyPSii est disponible en Chine avec un support en chinois et en anglais.,fr
neutral,QPR ProcessGuide est disponible en tant que solution système avec stockage centralisé et gestion du contenu du processus ainsi qu'une version de bureau autonome ; QPR ProcessGuide Xpress .,fr
negative,X marque le rappel : Tesla rappelle #ModèleX pour un siège 3e rangée défectueux. https://t.co/HSqdoVry07 $TSLA https://t.co/4Cs3CNZEBB,fr
neutral,Un accord de 2001 a expiré plus tôt ce mois-ci .,fr
negative,charger $SPY et $AAPL met. penser étaient toppy IMHO.,fr
positive,"Jusqu'à présent, M. Galvan a pu éviter de licencier des travailleurs.",fr
neutral,Ces mesures résultent des négociations conjointes prévues par la loi avec les salariés qui ont débuté en février et ont concerné toutes les opérations dans le pays .,fr
neutral,"Lorsque les négociations ont commencé , Neste Oil prévoyait que 450 personnes seraient touchées .",fr
neutral,"Selon Arokarhu , certains des achats qui avaient été scannés dans l'ordinateur de caisse enregistreuse ont disparu lorsque la clé de somme totale a été pressée .",fr
positive,"$AAPL double fond pourrait être dans, garder à l'esprit",fr
neutral,"F-Secure Internet Security 2010 est un service de sécurité pour surfer sur le web , la banque et le shopping en ligne , le courrier électronique et d' autres activités en ligne .",fr
positive,"Le bénéfice d' exploitation d' Orion Pharma a augmenté de 42,5 % par rapport à 2004 .",fr
neutral,"Les changements entreront en vigueur le 1er janvier 2010 , et on estime qu' ils n' auront pas d' incidence sur le nombre de salariés .",fr
neutral,"Le recrutement est lié au transfert des activités de recherche de Stora Enso à Karlstad , au centre de la Suède .",fr
neutral,"La perte d' exploitation s' est élevée à 25 millions d' euros , contre un bénéfice de 63 millions d' euros pour la période correspondante de 2005 .",fr
neutral,"La rentabilité ( EBIT % ) s' est établie à 13,6 % , contre 14,3 % au deuxième trimestre 2009 .",fr
positive,"Cette nouvelle représentation étend la présence mondiale de Comptel à un total de 18 pays , desservant plus de 250 clients dans plus de 80 pays dans le monde .",fr
neutral,Elisa Corporation divulguera ses états financiers pour 2006 le jeudi 8 février 2007 .,fr
positive,"La société , qui fabrique des outils de jardin , des ciseaux et d' autres biens de consommation , a déclaré que les bénéfices ont été augmentés de 6,9 mln d'eur de revenu qu' elle a reçu de sa participation de 16,7 pct dans le groupe finlandais Wartsila d'ingénierie .",fr
neutral,Les livraisons sont prévues pour l' été et l' automne 2008 .,fr
positive,"La municipalité de Lule+Ñ a attribué à YIT un contrat de 2 ans , pour la gestion immobilière d'environ un tiers des propriétés de la municipalité , avec une superficie totale de 140 000 mètres carrés .",fr
positive,GSK et Novartis concluent des accords pour remodeler les deux fabricants de drogues,fr
neutral,Il devrait être en ligne d'ici 2011 .,fr
positive,Legal & General arm achète 50 pct participation dans MediaCityUK à Manchester,fr
neutral,Les chargeurs de qualité de la marque CHARGZ sont vendus dans des magasins de détail sélectionnés et dans d'autres lieux de vente dans le monde entier.,fr
positive,Les passagers s'élèvent à EasyJet et Aer Lingus,fr
positive,"Le bénéfice opérationnel est passé de 4,6 millions d' euros à 4,7 millions d' euros .",fr
neutral,L'Europe centrale est un marché important pour la Honka.,fr
neutral,Un montant total de 78 millions de dollars sera investi dans le projet.,fr
neutral,"Motorola représentait 11,5 pour cent du marché sud-coréen du combiné à la fin d'avril , Samsung détenait 55 pour cent et LG Electronics 19 pour cent , selon le groupe de recherche ATLAS basé en Corée .",fr
negative,"Alertes techniques $IFF : signal de vente stochastique, 200 support DMA et 50 support DMA http://stks.co/p12QY",fr
