sentiment,sentence,lang
positive,Finnish Cargotec ha sido galardonado con un importante pedido para un total de 292 grúas cargadoras Hiab por BAE Systems en los Estados Unidos.,es
negative,La empresa espera que sus ventas netas para todo 2009 se mantengan por debajo del nivel de 2008 .,es
neutral,Las negociaciones entre los trabajadores deberán abordar las medidas necesarias para ajustar las operaciones a la situación actual de la producción .,es
negative,"DJI sobrecompró: $AAPL, $AXP, $BA, $CVX, $IBM, $INTC, $VZ https://t.co/wMy1PnomJF",es
neutral,"Steve Jackson , eBusiness Analyst en Satama y ex CEO de Aboavista dijo : `` Google rompió el molde cuando dieron Google Analytics de forma gratuita .",es
positive,"``Estamos encantados con el movimiento '' dice Morna Cowie, copropietaria, arriba, `` es el doble del tamaño de nuestra tienda actual y tiene una sensación encantadora. ''",es
neutral,"A través de la planta , la empresa belga alimentará 8,4 MW de electricidad en la red de distribución y será capaz de entregar hasta 14 MW de calor .",es
neutral,"El dinero se repartirá principalmente durante 2011 y 2012 , dijo la empresa .",es
neutral,"A esta tasa de crecimiento , el pago de la deuda nacional será extremadamente doloroso .",es
positive,El acuerdo refuerza nuestra asociación a largo plazo con Nokia Siemens Networks .,es
neutral,"Estas secciones se pondrán en marcha para formar la estructura de acero de carga del puente , "" , dice Sami Eronen , Vicepresidente Senior , Infraestructura y Europa del Norte , Ruukki Construction .",es
positive,"La capacidad de producción se puede triplicar sin ninguna inversión adicional importante , dijo la empresa .",es
positive,SABMiller compra entretanto para saciar la sed de cerveza artesanal,es
positive,Finnish Outotec ha recibido un contrato para suministrar una nueva tostadora de zinc con limpieza de gas y planta de ácido sulfúrico para la fundición de zinc OZK Kardzhali en Bulgaria.,es
neutral,"A continuación, el cliente se envía al sitio, y desconocido para él se registró con el primer número.",es
neutral,"CapMan , un gestor de activos , tiene activos por valor de 3 000 millones de euros bajo gestión en la región nórdica .",es
neutral,El beneficio neto de L&T para todo el 2010 se redujo a 36 millones de euros frente a 45 millones de euros en 2009 .,es
neutral,Vacon anunció recientemente planes para construir su sede en América del Norte en 5 Business Park en Chambersburg.,es
neutral,"Incap , con sede en Oulu , Finlandia , es un fabricante de contratos de electrónica con unos 750 empleados en Finlandia , Estonia y la India .",es
negative,"La pérdida prefiscal ascendió a 49,9 millones de euros , frente a una pérdida de 15,4 millones de euros en el período correspondiente del 2008 .",es
positive,"El Grupo Vaisala es una exitosa empresa internacional de tecnología que desarrolla, fabrica y comercializa sistemas y productos de medición electrónica.",es
neutral,"Los ingresos por acción EPS en el primer trimestre ascendieron a una pérdida de EUR0 ,20 .",es
neutral,"SAN FRANCISCO ( MarketWatch ) -- Nokia Corp , el fabricante de teléfonos celulares más grande del mundo , está utilizando el Consumer Electronics Show en Las Vegas para introducir un teléfono plegable de alta gama , delgada , de acuerdo con un informe de los medios de comunicación el lunes .",es
neutral,"6 julio 2010 - El grupo de inversión finlandés Neomarkka Oyj ( HEL : NEMBV ) dijo hoy que comprará las antiguas instalaciones de producción de Kuitu Finland Ltd , como parte de las negociaciones sobre la opción de invertir en el negocio especializado de fibra de celulosa .",es
negative,Valeant CEO se compromete a prestar atención a los críticos después de la experiencia `painful',es
positive,"El flujo de caja de Vacon de las operaciones aumentó a 37,1 millones de euros a partir de los 21,9 millones de euros de hace un año .",es
neutral,Valeant dijo que nombre nuevo CEO con Pearson todavía hospitalizado,es
negative,"Las ventas de siete meses de Ragutis , que está controlado por la cervecería finlandesa Olvi , disminuyeron un 11,2 por ciento , a 15,41 millones de litros , y la empresa tenía el 9,89 por ciento del mercado .",es
positive,Estas empresas podrán mantener su posición en el mercado .,es
positive,"`` Después de esta compra, Cramo se convertirá en el segundo mayor proveedor de servicios de alquiler en el mercado letón.",es
positive,"El beneficio de explotación fue de 11,07 millones de euros , frente a 8,65 millones de euros .",es
neutral,Pentikinen hace hincapié en que la mayor parte de los contenidos de Internet casas de medios no pueden ser libres para siempre.,es
neutral,"Los miembros de Dopplr comparten planes de viaje personales y de negocios en privado con sus redes, y destacan lugares interesantes para alojarse, comer y explorar en ciudades de todo el mundo.",es
positive,La empresa estima ahora que sus ventas netas en 2010 aumentarán considerablemente a partir de 2009 y que su resultado de explotación será claramente positivo .,es
neutral,Las conversiones de divisas se basan en los tipos de cambio en el momento del acuerdo .,es
negative,$INTC finalmente un bonito movimiento negativo... en busca de la manija 31 para romper,es
positive,"La presencia de Efore aquí también abre nuevas e interesantes oportunidades de desarrollo para nuestros estudiantes, dijo el decano de la Facultad de Electrónica, Comunicaciones y Automatización del TKK.",es
negative,@NASDboy Creo que la tripulación del DNF puede obtener este $NFLX corto en los próximos 30 días en las ganancias,es
neutral,"En el comercio de mejoras de edificios y viviendas , las ventas disminuyeron un 6,3 % , por un total de 154,1 millones de euros .",es
neutral,El emisor es el único responsable del contenido de este anuncio .,es
positive,La Bolsa de Londres sella una fusión de 22 000 millones de libras con el Deutsche Börse de Alemania,es
positive,"Las ganancias diluidas por acción ( EPS ) aumentaron a 0,52 euros frente a 0,09 euros .",es
neutral,"El beneficio neto de la empresa finlandesa de medios Talentum Oyj disminuyó a 2,5 millones de euros ( 4,0 millones de dólares ) durante el primer trimestre del 2008 a partir de 3,0 millones de euros ( 4,7 millones de dólares ) para el mismo período del 2007 .",es
negative,Los precios y los volúmenes de entrega de los productos de banda ancha disminuyeron significativamente en 2005 .,es
positive,BRIEFING DE LONDRES POR LA MAÑANA: HSBC y acciones estandarizadas,es
positive,@Dojiknows th SP y el potencial de QNX BES10 y BBM plataforma cruzada traerá buenas noticias a tiempo $bbry,es
negative,"``Existe el problema de los ladrones que los roban de los sitios de construcción,'' dijo el Sr. Smith.",es
positive,`` El Gobierno ha tenido un enfoque muy profesional en la evaluación de la oferta.,es
positive,Travis Perkins Hikes Dividendo 20% A medida que los beneficios y los ingresos aumentan,es
neutral,"Stichting Pensioenfonds ABP : 4 118 122 acciones que representan el 5,19 % del capital social y los derechos de voto .",es
positive,"En el cuarto trimestre del 2009 , el beneficio neto de Orion aumentó en un 33,8 % interanual hasta alcanzar los 33 millones de euros .",es
neutral,"BAWAG - Es emitir un punto de referencia , acuerdo cubierto .",es
positive,"El beneficio neto de Outotec para el segundo trimestre de 2007 aumentó a 16,8 millones de euros ( 23,1 millones de dólares ) de 4,6 millones de euros ( 6,3 millones de dólares ) hace un año .",es
neutral,"Fortum espera que su gasto anual de capital en los próximos cuatro a cinco años se sitúe dentro de un margen de 0,8-1 200 millones de euros , como se anunció anteriormente .",es
negative,"Dado que los datos de la asociación no incluyen las cifras de ventas de unas 100 pequeñas cervecerías locales y las ventas de productos cerveceros importados , las cuotas de mercado reales de sus miembros son inferiores a las indicadas en el informe .",es
neutral,"El precio de suscripción por acción de las acciones suscritas con los derechos de opción era de 1,35 EUR .",es
positive,"El beneficio de explotación de Altia aumentó a 47 millones de euros de 6,6 millones de euros .",es
neutral,Nokia Siemens Networks ha luchado para obtener beneficios en los últimos dos años.,es
neutral,"La unidad Vuokatti se desarrollará para centrarse especialmente en la fabricación de prototipos , la ampliación de nuevos productos y los exigentes servicios de pruebas y postventa .",es
neutral,"Una de las invenciones , publicado por la Oficina de Patentes , dijo : `` Una matriz de búsqueda no coherente se forma de dicha matriz de función de correlación .",es
neutral,El grupo reiteró su pronóstico de que los fabricantes de teléfonos móviles venderán alrededor de 915 millones de unidades este año a nivel mundial .,es
neutral,Los beneficios en el período comparativo incluyeron una ganancia de capital de 8 millones EUR de la venta de acciones de OMX .,es
positive,$fb pequeño largo 109.25 vía llamadas,es
positive,"Una vez más , el aumento de ventas más significativo del 18,6 % se produjo en Rusia .",es
neutral,Suministrador finlandés de componentes Componenta Corporation OMX Helsinki : CTH1V dijo el lunes 16 de junio que está cambiando su ciclo de precios debido al aumento de los precios de las materias primas .,es
neutral,"Se consideran factores financieros , estratégicos y operativos .",es
negative,Diapositivas G4S sobre las preocupaciones del balance,es
positive,"2010 16 de julio de 2010 - El fabricante finlandés de acero Rautaruukki Oyj HEL : RTRKS , o Ruukki , dijo hoy que se convirtió en un beneficio neto de 20 millones de euros en el segundo trimestre de 2010 de una pérdida neta de 94 millones de euros en el período correspondiente del año pasado .",es
neutral,"Como efecto global de las medidas antes mencionadas, Glaston reconocerá gastos no recurrentes por valor de 12 millones de euros en el cuarto trimestre del 2008 .",es
positive,"Los beneficios de explotación se elevaron a 3,2 millones de euros frente a 1,0 millones de euros en el período correspondiente del 2008 .",es
neutral,"La empresa notificó ventas netas de 302 millones de euros , 441,6 millones de dólares y un margen de explotación de 16 pct en el 2006 .",es
positive,Fusionada LSE y Deutsche Bórsese sería liderada por el alemán Kengeter,es
positive,"El volumen total de entrega de las empresas de papel en 2010 fue de 1.155.000 toneladas , frente a 1.132.000 toneladas en 2009 .",es
positive,"Con la adquisición , la empresa ampliará su oferta a América del Norte , Central y del Sur , dijo .",es
neutral,"Junto con Letonia , Cramo operará 54 puntos de alquiler en los Estados bálticos .",es
neutral,"El valor del contrato es de unos 1,0 millones de euros. Poyry , con sede en Vantaa , Finlandia presta servicios de consultoría e ingeniería a los sectores de la energía , la silvicultura y la infraestructura , así como al medio ambiente .",es
neutral,"`` Los suscriptores pueden navegar por números gratuitos con su teléfono, y seleccionar los números, paquetes y servicios que prefieren al activar el teléfono.",es
neutral,Los Servicios de Conectividad incluyen Scan y Capture externalizados que transfieren facturas en papel a formato electrónico y Basware Business Transactions Service permite al cliente recibir y enviar facturas en formato electrónico .,es
positive,"Al mismo tiempo , el desarrollo de ventas en Rusia fue impulsado por la apertura de Stockmann Nevsky Centre en San Petersburgo .",es
neutral,"El Consejo de Administración propone a la Junta de Accionistas del 18 de marzo de 2010 que la empresa pague dividendos para el ejercicio financiero del 1 de enero al 31 de diciembre de 2009 , 0,02 EUR por acción .",es
negative,Presidente de RBS admite sorpresa por el tamaño de las sanciones reglamentarias,es
neutral,Ramirent Finlandia es la unidad doméstica de la empresa de alquiler de maquinaria Ramirent Oyj HEL : RMR1V .,es
neutral,"Como todos los otros pipetas mecánicos de Biohit , también Proline Plus está marcado con CE-IVD y viene con una garantía de 3 años .",es
neutral,"A principios de hoy , el rival finlandés de Geberit , Uporor OYJ , redujo su previsión de crecimiento de ventas a todo el año a 6 pct a partir de 10 pct , culpando a las condiciones difíciles en Alemania y Estados Unidos , así como a los factores monetarios .",es
neutral,La invención lleva la Publicación de Patentes Internacionales No. .,es
neutral,"Blyk se lanza por primera vez en el mercado británico a mediados del 2007 , con otros mercados a seguir .",es
negative,Petrofac cuenta con un coste adicional de 30 millones de libras esterlinas para retrasos en la terminal de gas de Shetland,es
neutral,"La consultora de ingeniería sueca Etteplan establecerá una unidad en la ciudad de Borlnge , a finales del mes de marzo-abril de 2008 .",es
positive,"El acuerdo fue firmado con Biohit Healthcare Ltd , la filial británica de Biohit Oyj , una empresa pública finlandesa que desarrolla , fabrica y comercializa productos de manipulación de líquidos y sistemas de pruebas de diagnóstico .",es
positive,"Finlandia Poyry Energy ha ganado un contrato para asesorar a los constructores de una nueva central eléctrica de cogeneración en la segunda ciudad más grande de Lituania, Kaunas, y para supervisar el proceso de construcción.",es
negative,"@Dlerch LOL! $FMCN de vuelta por debajo de $17, malditos esos pantalones cortos! No chit Sherlock!",es
neutral,El valor total de las entregas es de unos 65 millones de euros .,es
positive,"Además, BMO acababa de iniciar $incy con un rendimiento superior ayer, mientras que varias otras empresas reiteraron todas las calificaciones de compra.",es
neutral,`La construcción de infraestructuras nórdicas es una de nuestras esferas estratégicas de crecimiento.,es
neutral,Estas transacciones de acciones forman parte de la estrategia de la empresa de renunciar a activos que no forman parte de su actividad principal .,es
neutral,"Las ventas netas disminuyeron a 91,6 millones de euros frente a 109 millones de euros en el período correspondiente del 2005 .",es
neutral,"CompaniesandMarkets.com proporciona una amplia gama de informes de investigación , estadísticas de la industria e inteligencia competitiva sobre el sector industrial .",es
neutral,"Technopolis tiene operaciones finlandesas en Oulu, Vantaa, Espoo, Lappeenranta, Jyvaskyla y Tampere y también se está preparando para ampliar sus operaciones a Rusia.",es
positive,"El EPS de operaciones continuas llegó a las 0.30 eur , frente a las 0,17 .",es
positive,"Cuando se abra el próximo año , será la instalación más grande del mundo para producir combustible diesel a partir de materias primas renovables como aceite de palma y grasa animal .",es
negative,"Las poblaciones europeas rondan las 3 semanas de baja, la caída de Dialog y BHP",es
neutral,El valor de la operación se estima entre SEK25m y SEK50m .,es
positive,"La empresa dijo que sus inversiones en las nuevas áreas de mercado dieron lugar a un aumento de las ventas en Suecia , Polonia , Rusia y Lituania .",es
negative,"El beneficio de explotación fue de -0,1 millones de euros , frente a 1,3 millones de euros .",es
negative,"Como parte de las medidas de reorganización que se llevarán a cabo en la primavera del 2006 , Tamglass Finton iniciará negociaciones de personal que afectarán a todo su personal de 33 personas .",es
neutral,La producción de los contratos asciende a 72 MWe .,es
neutral,"Como la capacidad se redujo con un 1,4 % , el factor de carga del pasajero disminuyó 7,8 puntos porcentuales .",es
positive,$YELP Esto va verde y tantos pantalones cortos son tostadas!,es
negative,"Las ventas de YIT en el Báltico en los tres primeros trimestres del 2008 sumaron 106,2 millones de euros , lo que representa una caída del 29 por ciento año tras año .",es
neutral,"El nuevo túnel ferroviario de Kroksberg se construirá sobre un nuevo tramo de vía entre Harnosand y Veda, formando parte de la línea que sigue la costa del Golfo de Botnia.",es
negative,VIVUS $VVUS oso ataque en efecto. Stock abajo 12%,es
neutral,"Erkki Jarvinen , presidente de Rautakirja y jefe de la división de Comercio de Sanoma , dejará sus tareas actuales en la primavera de 2009 para una posición similar fuera del Grupo Sanoma .",es
positive,"Triángulo diario rojo en $SHOR,... Escalando en posición larga http://stks.co/r82S",es
neutral,"ADP News - Feb 13 , 2009 - El minorista finlandés Kesko Oyj HEL : KESBV dijo hoy que sus ventas totales , excluyendo el IVA del impuesto sobre el valor añadido , se situaron en 661,3 millones de euros 853,1 millones de dólares en enero de 2009 , bajando un 15,2 % al año .",es
neutral,Fortum está considerando participar en proyectos de energía nuclear fuera de Finlandia.,es
positive,"La empresa conjunta 50-50 , que se denominará Nokia Siemens Networks , estará compuesta por el grupo de negocios de la red de Nokia y Siemens ' operaciones relacionadas con el operador , creando sinergias estimadas de 1.500 millones de euros ( $ 1.900 millones ) para el 2010 , dijo Nokia .",es
neutral,"La compañía opera a través de cuatro divisiones principales : Empaquetado del Consumidor ; Papeles de oficina ; Papeles de especialidad , así como Pulpa del Mercado y Energía .",es
neutral,"zip , '' los expertos advirtieron el martes .",es
positive,Tesco accionistas volver ITV cabeza para presidente,es
neutral,"Los suscriptores de China Unicom , el segundo operador de telefonía móvil más grande del país después de China Mobile , se espera que publiquen imágenes , videos y blog en Internet a través de teléfonos móviles a partir de marzo de 2008.",es
neutral,"En la actualidad , los recargos aplicados trimestralmente difieren significativamente de los precios reales del mercado .",es
positive,"$KNDI Rompe ese HOD en volumen, y tenemos una buena consolidación completada para otra carrera.",es
neutral,"Las partes también han acordado que Lnnen Tehtaat tiene derecho a vender las acciones restantes de Suomen Rehu a Hankkija-Maatalous 15 meses después de la compra de la participación mayoritaria , como muy pronto .",es
neutral,"4 ) Nombre completo del accionista : Otto Henrik Bernhard Nyberg 5 ) Información adicional : El importe de las acciones ahora transferidas corresponde al 5,68 % del número total de acciones en Aspo Plc .",es
neutral,UNC Charlotte también desplegaría SSH Tectia Connector para permitir la conectividad segura de aplicaciones.,es
neutral,También Chile es una importante área de mercado para las empresas de maquinaria forestal.,es
positive,"Los desarrolladores de ese proyecto predicen que una vez terminado en abril de 2009 , Skanssi atraerá a unos 4,5 millones de visitantes anualmente .",es
negative,"La pérdida de explotación ascendió a 0,8 millones de euros , frente a un beneficio de 3,9 millones de euros el año anterior .",es
neutral,"Los servicios de datos móviles más populares son el correo electrónico , navegar por Internet , así como noticias y servicios meteorológicos .",es
neutral,"Telecomunicaciones tiene un límite de inversión extranjera del 74 % , pero parece que el VAS móvil no lo tiene , lo que significa que Tecnomen puede alcanzar el 96,6% .",es
negative,18 marzo 2010 Una fuga en el estanque de yeso fue detectada hoy en la mina Talvivaara.,es
neutral,"Tras el aumento el capital total de la empresa EUR TM es de 5,5 millones de lei rumanos $ 1,98 millones de euros ,56 millones de euros .",es
neutral,Radiación y hoy es una casa de servicio completo experto en cuestiones de radiación y seguridad nuclear.,es
negative,Tesla Motors recuerda 2.700 SUVs Modelo X $TSLA https://t.co/xDGrAExkKz,es
positive,"El fabricante finlandés de envases flexibles Suominen Corporation registra ventas netas de 54,5 millones de euros en el primer trimestre del 2008 , frente a los 54,3 millones de euros del año anterior .",es
neutral,"Nueva Delhi , 12 de febrero -- Korteniemi Anneli , Helokunnas Tuija , Peltola Marjo , Keskinen Jukka , Salminen Jussi , Tusa Kia y Janhonen Risto de Nokia Telecomunicaciones Oy , Espoo , Finlandia han desarrollado dispositivo de ajuste de cable .",es
positive,"$amzn 4 período RSI está abajo en 20, acaba de leer el libro de Connors sobre estrategias de comercio",es
neutral,"La cuota de mercado de Koff del volumen del mercado era del 23,4 % , el 21,4 % de Karhu .",es
neutral,"PGE Belchatow dirige la central eléctrica de carbón a carbón de 4.44 GW Belchatow , y Fortum tiene la intención de iniciar un proyecto de demostración de CAC conjuntamente con Teollisuuden Voima Oyj ( TVO ) - otra utilidad finlandesa - en la planta de carbón de 565MW Meri-Pori de propiedad conjunta .",es
neutral,El Consejo de Administración fue autorizado para decidir sobre otros términos de la emisión de acciones .,es
positive,"Los ingresos netos del seguro de vida se elevaron a 16,5 millones de euros , de 14,0 millones de euros , y los ingresos netos del seguro no de vida a 22,6 millones de euros , de 15,2 millones de euros en 2009 .",es
negative,¿Puede la Navidad salvar el plc de Sainsbury y Tesco plc?,es
neutral,"En el 2007 , las ventas netas del Grupo se situaron en 42 millones de euros y contaban con unos 1.445 empleados .",es
neutral,"El programa incluyó mejoras operativas y reducciones de personal , principalmente en los Países Bajos .",es
positive,`` Nuestro cliente ha quedado satisfecho con la solución Basware Invoice Automation y extiende la implementación a nuevas geografías.,es
positive,El crecimiento de las ventas netas ha continuado favorablemente en Oriente Medio y África y en Asia y el Pacífico .,es
neutral,"La empresa propondrá un dividendo de 0,12 euros por acción para el 2008 .",es
positive,$AMCN empujando altos,es
positive,"Tanto los beneficios de explotación como las ventas netas durante el período de 12 meses aumentaron , respectivamente , de 10,5 millones de euros y 28,8 millones de euros , en comparación con el ejercicio 2004 .",es
positive,"Los accionistas clave del proveedor finlandés de servicios de TI TietoEnator Oyj rechazaron el viernes una oferta hostil de EUR1 .08 mil millones de dólares 1.67 mil millones de la tienda de compras Nordic Capital , dando una nueva vida a una posible contraoferta de Blackstone Group LP y Telenor ASA.",es
neutral,"Las pérdidas de explotación ascendieron a 0,3 millones de euros , frente a un beneficio de 5,1 millones de euros en el primer semestre del 2009 .",es
neutral,"Actualmente , la empresa utiliza ocho apiladores de alcance similar y cuatro manejadores de contenedores vacíos por Konecranes .",es
negative,$AAPL quiere más bajo. subir las olas cada vez más pequeño en el 2 min,es
neutral,La planta de producción de etanol y energía prevista puede funcionar en correlación con una unidad de tratamiento de residuos o una fábrica de papel .,es
neutral,Las actividades bancarias básicas continuaron como de costumbre .,es
neutral,"Raisio es el sitio de las principales plantas de producción, así como la sede de la empresa.",es
positive,Tesco vende servicio de Blinkbox y banda ancha a TalkTalk,es
neutral,"En Suiza, Teleste ha sido un proveedor establecido de productos durante mucho tiempo y sus clientes principales incluyen operadores de cable y fibra para el hogar ( FTTH ) .",es
neutral,La cuota de Ahlstrom se cotiza en el NASDAQ OMX Helsinki .,es
neutral,"El cuerpo compuesto está recubierto con una capa de recubrimiento duro producida por la pulverización térmica, y el recubrimiento es molido.",es
negative,"- La demanda de productos para chimeneas fue menor de lo esperado , especialmente en Alemania .",es
neutral,"Las ventas netas de la principal zona de negocios de Kyro , Glaston Technologies , fabricante de máquinas procesadoras de vidrio , disminuyeron a 161,5 millones de euros de 164,1 millones de euros en enero-septiembre de 2005 .",es
neutral,Las ventas disminuyeron en el extranjero pero aumentaron en Finlandia .,es
neutral,Fiskars llevará a cabo proyectos comunitarios en todo el Reino Unido y también están en busca de voluntarios locales que estén interesados en ayudar con los proyectos de restauración seleccionados.,es
neutral,"Elcoteq SE Anuncio de la Bolsa de Valores 4 de febrero de 2009 a las 10.00 horas ( EET ) Elcoteq publicará su boletín de estados financieros 2008 el miércoles 11 de febrero , a las 9.00 horas ( EET ) .",es
positive,Nasdaq se prepara para la segunda parte  vía @AllStarCharts http://stks.co/15Nv $GOOG $AMZN $QCOM,es
positive,"El objetivo es una mejora anual de los beneficios de explotación de Ruukki Construction de más de 3 millones de euros , 4,1 millones de dólares a partir de 2009 .",es
neutral,"Nuestra profunda experiencia se extiende a los campos de la energía, la industria, la movilidad urbana y el agua y el medio ambiente.",es
positive,"El mercado inmobiliario del Reino Unido se estaciona después de la caída del Brexit, dice Persimmon",es
neutral,Ponsse dividirá su red de servicios de ventas y mantenimiento en seis zonas geográficas .,es
positive,"Después de la operación , Alma Media aumentó su participación en Talentum al 30,65 % de las acciones y alrededor del 31,12 % de los derechos de voto .",es
neutral,El grupo farmacéutico Orion Corp reportó una caída en sus ganancias del tercer trimestre que fueron afectadas por mayores gastos en I+D y marketing .,es
negative,"En el comercio de alimentos , las ventas ascendieron a 320 ,1 millones de euros , lo que representa una disminución del 1,1 % .",es
positive,¿Por qué comprar ARM Holdings plc y BHP Billiton plc hoy,es
positive,$AAPL http://stks.co/1LDx Limpiando esta línea de tendencia descendente / área de compra ahora,es
positive,Novartis compra los derechos restantes al tratamiento de GSK en un acuerdo de hasta 1.000 millones de dólares,es
neutral,"Es incluso un poco más alto que los múltiplos de Yara en sí mismo, 'un analista en Helsinki dijo.",es
neutral,"Teollisuuden Voima Oyj , la utilidad finlandesa conocida como TVO , dijo que preseleccionó el modelo de Mitsubishi Heavy EU-APWR junto con reactores de Areva , Toshiba Corp. , GE Hitachi Nuclear Energy y Korea Hydro & Nuclear Power Co. .",es
positive,"Lifetree fue fundada en el 2000 , y sus ingresos han aumentado en una media del 40 % con márgenes a finales de los años 30 .",es
neutral,Las acciones suscritas podrán negociarse al día siguiente del registro .,es
positive,"Sin embargo , Handelsbanken ocupó el primer lugar entre los bancos cooperativos locales y Aktia en lealtad al cliente .",es
neutral,"Una de las oportunidades sería llevar todo el procesamiento de carne del Báltico a Rakvere , como el procesamiento se concentró en la unidad de envasado de carne Vantaa en Finlandia , escribió el documento .",es
negative,"Las ventas netas de la principal zona de negocios de Kyro , Glaston Technologies , fabricante de máquinas procesadoras de vidrio , disminuyeron a 161,5 millones de euros de 164,1 millones de euros en enero-septiembre de 2005 .",es
positive,@Renatta @Fr0van @kjepeneter @RPTL Fuerte cierre 4 $PLNR que viene,es
neutral,"Esta acción sigue las negociaciones de personal relativas a Elcoteq SE , la sucursal finlandesa , Elcoteq Finland Oy y Elcoteq Design Center Oy .",es
neutral,"``Las condiciones de nieve poco comunes en casi todos los mercados han afectado nuestro resultado del primer trimestre '', dijo Roger Talermo, director ejecutivo.",es
neutral,"Actualmente opera una flota de ocho transportistas, así como nueve empujadores y barcazas.",es
negative,"Los beneficios de la empresa antes de impuestos se redujeron a 21,1 millones de euros en el tercer trimestre del 2008 , frente a 35,8 millones de euros en el período correspondiente del 2007 .",es
positive,Esa tiene que ser la presión sobre las acciones.,es
neutral,La estructura de capital de Solidium podrá complementarse con otros instrumentos financieros en el futuro .,es
neutral,La operación se financiará con un préstamo de mercado de 40 millones EUR concedido por Standard Chartered Bank Hong Kong .,es
neutral,"Jon Risfelt ha ocupado previamente cargos ejecutivos operativos en Europolitan , Ericsson , SAS , American Express y divisiones de viajes , así como Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , y Gambro Renal Products ( CEO ) .",es
neutral,Las ventas de Hobby Hall disminuyen 26 pct debido a la implementación de un nuevo sistema de información que implicaba cambiar en el principal de ventas de publicación .,es
negative,@mugatushair Ahora es el momento de acortar $TSLA,es
negative,"En el primer trimestre del 2009 , los ingresos netos por intereses del Banco de land se debilitaron en un 10 % hasta situarse en 9,1 millones de euros .",es
neutral,"El contrato implica la renovación de los baños de 189 unidades, así como la re-pumba de sus tuberías de agua y alcantarillado.",es
neutral,La duración total del proyecto es de tres años y se valora en unos 11 millones de euros.,es
neutral,La superficie total de la expansión de la planta es de 29.000 metros cuadrados.,es
neutral,`` Las telas impresas y la experiencia relacionada con el diseño siempre han sido el núcleo del negocio y la marca de Marimekko.,es
positive,"$DNN recogió algunos, como esto va a 2014",es
positive,"En enero y septiembre de 2010 , el beneficio neto de Fiskars aumentó un 14 % interanual a 65,4 millones de euros y las ventas netas a 525,3 millones de euros de 487,7 millones de euros .",es
neutral,"Al final del período , el efectivo y los equivalentes de efectivo ascendieron a 6 millones y medio de euros , frente a los 10 millones y medio de euros del año anterior .",es
neutral,"Tulikivi fabrica chimeneas de calor, jabones y cerámica, así como productos de piedra natural y cerámica de utilidad.",es
neutral,"`` Tenemos un grupo de 120 voluntarios formados por empleados de Digicel que gestionarán la distribución... Durante la próxima semana, distribuirán las 19,000 tiendas de campaña a más de 150 organizaciones '', dijo Maarten Boute, CEO de Digicel Haiti.",es
negative,"En Finlandia , Sampo Bank , que ahora forma parte del grupo Danske Bank , despedirá al personal de las funciones administrativas y de apoyo .",es
neutral,"Sin embargo , los resultados subyacentes de TeliaSonera incluyeron 457 millones de skr en una sola vez positiva , por lo que el EBITDA subyacente ajustado en realidad asciende a 7.309 millones de skr , claramente por debajo de las expectativas , dijeron los analistas .",es
positive,$HCP Ven a la fiesta y compra esta -gonna dar ganancias sólidas y un dividendo $$$$$$$$$,es
neutral,Los teléfonos están dirigidos a los usuarios de la primera vez en los mercados de crecimiento .,es
positive,Los ingresos al mismo tiempo crecieron un 14 por ciento a 43 millones de euros .,es
positive,El fabricante de drogas Shire compraría Baxalta por $32 mil millones después de 6 meses de persecución,es
positive,"Se espera que las ventas netas a todo el año aumenten en aproximadamente un 10 % , dijo la empresa .",es
negative,"La tensa situación de la competencia en el mercado de la automatización de la producción ha afectado a las ventas netas durante el 2006 , dijo Cencorp .",es
negative,Una encuesta realizada por Taloustutkimus para Sampo Life muestra que las empresas están mal preparadas para perder personal clave .,es
negative,"La empresa sufrió una pérdida de explotación de 2,6 millones de euros con un beneficio de 1,3 millones de euros .",es
positive,$FB Bonito buceo intradía comprable justo aquí,es
positive,"@BrooklynBandit: $SIMO Basing agradable. Un cierre de más de 24.18 es alcista $QQQ $SPY $STUDY reloj para un cierre cerca de HOD. Actualmente +3%"" de aumento +5%",es
positive,"A través de la adquisición , Panostaja amplía aún más su área de negocio especializada en la impresión digital , que desde entonces está formada por las filiales Kopijyva Oy y Sokonet Oy .",es
neutral,"Todos los ferries habían tenido problemas a las afueras del archipiélago de Estocolmo, formado por más de 20.000 islas.",es
positive,"Según el vicediputado Pekka Silvennoinen , el objetivo es duplicar el volumen de negocios durante los próximos tres años .",es
neutral,La propuesta de los accionistas de elegir al Sr. Hannu Krogerus para la Junta se basa en su larga e incomparable experiencia y conocimiento de todas las cuestiones relacionadas con Elcoteq.,es
neutral,"El consejo de administración de la empresa propondrá un dividendo de 1 ,00 EUR por acción para el 2005 .",es
neutral,Dijo que las cosas serán diferentes cuando las nuevas centrales nucleares finlandesas entren en funcionamiento y las grandes centrales hidroeléctricas del norte de Europa tengan un buen año.,es
negative,"El cambio de valor razonable de las propiedades de inversión fue de 15,8 millones de euros , frente a los 22,9 millones de euros del tercer trimestre del 2009 .",es
neutral,Marimekko está considerando la posibilidad de adoptar nuevas medidas al respecto.,es
neutral,¿Por qué $TWTR está condenado en 1 gráfico $FB $GOOG https://t.co/MpyLiReQjh https://t.co/nlcZawDoHP,es
neutral,"El grupo N + 1 pagará 16 millones EUR del precio de transacción al cierre , y la suma restante en 2012 .",es
